locationid	dateforecastfor	dateforecastmade	maxtemp	mintemp	tempunit	conditions	conditionsicon
Edinburgh	2018-11-07	2018-11-07	12	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-11-06	2018-11-06	12	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-08	2018-11-08	10	6	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
WestLothian	2018-11-06	2018-11-05	13	9	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-11-07	2018-11-05	12	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-08	2018-11-05	9	6	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-11-06	2018-11-05	13	9	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-11-07	2018-11-05	12	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-08	2018-11-05	9	6	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-06	2018-11-05	13	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-07	2018-11-05	12	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-08	2018-11-05	11	7	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-11-06	2018-11-05	13	10	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-11-07	2018-11-05	12	5	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-08	2018-11-05	11	7	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-11-09	2018-11-09	10	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-10	2018-11-10	10	5	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-11-11	2018-11-11	8	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-09	2018-11-08	9	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-10	2018-11-08	9	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-11-11	2018-11-08	9	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-09	2018-11-08	9	7	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Midlothian	2018-11-10	2018-11-08	9	5	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-11-11	2018-11-08	9	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-09	2018-11-08	11	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-10	2018-11-08	11	6	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-11	2018-11-08	11	7	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-11-09	2018-11-08	10	8	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Fife	2018-11-10	2018-11-08	11	6	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-11-11	2018-11-08	10	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-12	2018-11-12	10	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-13	2018-11-13	10	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-14	2018-11-14	15	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-11-12	2018-11-11	11	7	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-11-13	2018-11-11	10	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-11-14	2018-11-11	14	9	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Midlothian	2018-11-12	2018-11-11	11	6	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-11-13	2018-11-11	9	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-11-14	2018-11-11	14	9	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
EastLothian	2018-11-12	2018-11-11	12	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-13	2018-11-11	11	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-14	2018-11-11	14	9	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-12	2018-11-11	12	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-13	2018-11-11	11	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-11-14	2018-11-11	14	10	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-11-15	2018-11-15	15	9	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-11-16	2018-11-16	15	7	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-11-17	2018-11-17	10	3	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
WestLothian	2018-11-15	2018-11-14	13	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-11-16	2018-11-14	14	6	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-11-17	2018-11-14	11	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-11-15	2018-11-14	12	8	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Midlothian	2018-11-16	2018-11-14	13	6	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-11-17	2018-11-14	10	3	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-15	2018-11-14	14	9	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
EastLothian	2018-11-16	2018-11-14	14	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-17	2018-11-14	11	7	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-11-15	2018-11-14	13	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-11-16	2018-11-14	13	7	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-11-17	2018-11-14	11	7	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-11-18	2018-11-18	8	3	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-11-19	2018-11-19	7	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-20	2018-11-20	6	5	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
WestLothian	2018-11-18	2018-11-17	10	4	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
WestLothian	2018-11-19	2018-11-17	8	4	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-11-20	2018-11-17	7	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-18	2018-11-17	9	3	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Midlothian	2018-11-19	2018-11-17	8	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-11-20	2018-11-17	6	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-18	2018-11-17	11	7	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
EastLothian	2018-11-19	2018-11-17	9	6	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
EastLothian	2018-11-20	2018-11-17	8	6	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Fife	2018-11-18	2018-11-17	11	7	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Fife	2018-11-19	2018-11-17	9	6	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Fife	2018-11-20	2018-11-17	8	6	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Edinburgh	2018-11-21	2018-11-21	6	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-11-22	2018-11-22	5	5	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-23	2018-11-23	7	2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-11-21	2018-11-20	6	-1	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
WestLothian	2018-11-22	2018-11-20	7	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-23	2018-11-20	7	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-21	2018-11-20	6	0	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-22	2018-11-20	7	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-23	2018-11-20	7	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-21	2018-11-20	8	3	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
EastLothian	2018-11-22	2018-11-20	8	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-23	2018-11-20	8	5	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-21	2018-11-20	8	3	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Fife	2018-11-22	2018-11-20	8	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-23	2018-11-20	8	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-24	2018-11-24	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-25	2018-11-25	5	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-26	2018-11-26	5	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-24	2018-11-23	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-25	2018-11-23	6	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-26	2018-11-23	6	1	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-11-24	2018-11-23	6	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-25	2018-11-23	6	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-26	2018-11-23	6	1	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
EastLothian	2018-11-24	2018-11-23	8	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-25	2018-11-23	7	5	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-26	2018-11-23	7	4	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-11-24	2018-11-23	7	5	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-25	2018-11-23	7	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-26	2018-11-23	7	3	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Edinburgh	2018-11-27	2018-11-27	6	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-11-28	2018-11-28	13	7	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-11-29	2018-11-29	10	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-27	2018-11-26	6	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-28	2018-11-26	12	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-29	2018-11-26	9	6	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Midlothian	2018-11-27	2018-11-26	5	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-28	2018-11-26	11	7	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Midlothian	2018-11-29	2018-11-26	8	6	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
EastLothian	2018-11-27	2018-11-26	7	6	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-11-28	2018-11-26	12	8	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-29	2018-11-26	10	8	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Fife	2018-11-27	2018-11-26	7	6	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-11-28	2018-11-26	12	8	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-29	2018-11-26	9	7	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-11-30	2018-11-30	8	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-12-02	2018-12-02	6	3	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-12-01	2018-12-01	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-11-30	2018-11-29	6	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-12-01	2018-11-29	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-12-02	2018-11-29	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-11-30	2018-11-29	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-12-01	2018-11-29	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-12-02	2018-11-29	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-11-30	2018-11-29	8	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-01	2018-11-29	7	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-12-02	2018-11-29	7	5	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-11-30	2018-11-29	7	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-12-01	2018-11-29	7	3	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Fife	2018-12-02	2018-11-29	7	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-12-03	2018-12-03	6	-1	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Edinburgh	2018-12-04	2018-12-04	5	-1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-12-05	2018-12-05	5	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-12-03	2018-12-02	5	-2	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
WestLothian	2018-12-04	2018-12-02	4	-1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-12-05	2018-12-02	4	1	C	Snow	http://icons.wxug.com/i/c/k/snow.gif
Midlothian	2018-12-03	2018-12-02	5	-2	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Midlothian	2018-12-04	2018-12-02	4	-1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-12-05	2018-12-02	4	1	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-12-03	2018-12-02	6	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-04	2018-12-02	6	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-05	2018-12-02	6	3	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Fife	2018-12-03	2018-12-02	6	-1	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Fife	2018-12-04	2018-12-02	4	0	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-12-05	2018-12-02	4	2	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-12-06	2018-12-06	12	6	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-12-07	2018-12-07	11	6	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-12-08	2018-12-08	8	2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-12-06	2018-12-05	11	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-12-07	2018-12-05	8	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-12-08	2018-12-05	7	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-12-06	2018-12-05	11	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-12-07	2018-12-05	8	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-12-08	2018-12-05	7	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-12-06	2018-12-05	12	8	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-12-07	2018-12-05	11	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-12-08	2018-12-05	8	5	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-12-06	2018-12-05	12	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-12-07	2018-12-05	9	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-12-08	2018-12-05	7	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-12-09	2018-12-09	6	0	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Edinburgh	2018-12-10	2018-12-10	6	2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-12-11	2018-12-11	7	4	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-12-09	2018-12-08	4	-1	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
WestLothian	2018-12-10	2018-12-08	4	3	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-12-11	2018-12-08	8	4	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-12-09	2018-12-08	4	-1	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Midlothian	2018-12-10	2018-12-08	3	2	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-12-11	2018-12-08	8	4	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
EastLothian	2018-12-09	2018-12-08	6	2	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
EastLothian	2018-12-10	2018-12-08	5	4	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
EastLothian	2018-12-11	2018-12-08	8	6	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-12-09	2018-12-08	6	0	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Fife	2018-12-10	2018-12-08	4	3	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-12-11	2018-12-08	8	5	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-12-12	2018-12-12	7	2	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Edinburgh	2018-12-13	2018-12-13	4	-1	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Edinburgh	2018-12-16	2018-12-16	7	2	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-12-14	2018-12-14	5	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-12-12	2018-12-11	7	1	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-12-13	2018-12-11	4	-2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-12-14	2018-12-11	3	0	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-12-12	2018-12-11	6	1	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-12-13	2018-12-11	4	-2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-12-14	2018-12-11	2	-1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-12	2018-12-11	7	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-13	2018-12-11	6	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-14	2018-12-11	4	2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-12-12	2018-12-11	7	3	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Fife	2018-12-13	2018-12-11	6	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-12-14	2018-12-11	4	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-12-15	2018-12-15	3	2	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-12-17	2018-12-17	8	7	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-12-18	2018-12-18	11	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-12-16	2018-12-15	5	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-12-17	2018-12-15	7	6	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-12-18	2018-12-15	9	4	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Midlothian	2018-12-16	2018-12-15	5	1	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-12-19	2018-12-19	9	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-12-21	2018-12-21	8	5	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-12-20	2018-12-20	7	3	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-12-19	2018-12-18	7	3	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-12-20	2018-12-18	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-12-21	2018-12-18	6	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-12-19	2018-12-18	6	3	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-12-20	2018-12-18	6	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-12-21	2018-12-18	6	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-12-19	2018-12-18	8	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-20	2018-12-18	7	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-12-21	2018-12-18	7	5	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-12-19	2018-12-18	7	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-12-20	2018-12-18	7	3	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-12-21	2018-12-18	6	4	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-12-22	2018-12-22	8	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-12-23	2018-12-23	6	-2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-12-24	2018-12-24	2	-1	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
WestLothian	2018-12-22	2018-12-21	7	3	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-12-23	2018-12-21	6	-1	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-12-24	2018-12-21	3	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-12-22	2018-12-21	7	3	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-12-23	2018-12-21	6	-1	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-12-24	2018-12-21	3	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-22	2018-12-21	8	4	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-23	2018-12-21	6	1	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-12-24	2018-12-21	4	2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-12-22	2018-12-21	8	3	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-12-23	2018-12-21	6	0	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-12-24	2018-12-21	3	2	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-12-25	2018-12-25	9	7	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Edinburgh	2018-12-26	2018-12-26	10	7	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Edinburgh	2018-12-27	2018-12-27	10	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
